time,temp_f,rh_pct,precip_in,wind_mph,solar_wm2,snow,fems_mc10,fems_mc100,fems_mc1000,fems_sc,fems_erc,fems_bi
2026-06-19T21:00:00Z,82,10,0,12,1018,0,9.51,12.45,13.5,4.83,41.86,34.61
2026-06-19T22:00:00Z,82,10,0,14,924,0,9.09,12.37,13.51,5.85,42.37,38.02
2026-06-19T23:00:00Z,82,9,0,11,774,0,8.74,12.3,13.53,4.8,42.77,34.86
2026-06-20T00:00:00Z,80,9,0,11,584,0,8.45,12.23,13.53,4.9,43.08,35.29
2026-06-20T01:00:00Z,79,9,0,12,372,0,8.19,12.18,13.52,5.33,43.33,36.8
2026-06-20T02:00:00Z,75,9,0,10,165,0,7.94,12.13,13.5,4.52,43.51,34.17
2026-06-20T03:00:00Z,66,14,0,5,9,0,7.74,12.1,13.5,2.81,43.51,27.44
2026-06-20T04:00:00Z,55,23,0,0,0,0,7.82,12.07,13.49,1.78,43.04,22.13
2026-06-20T05:00:00Z,49,29,0,2,0,0,7.74,12.06,13.48,1.77,42.3,21.91
2026-06-20T06:00:00Z,42,38,0,0,0,0,7.82,12.04,13.48,1.41,41.32,19.51
2026-06-20T07:00:00Z,40,41,0,0,0,0,7.88,12.03,13.48,1.27,40.26,18.38
2026-06-20T08:00:00Z,38,46,0,1,0,0,7.83,12.16,13.48,1.24,39.38,18.02
2026-06-20T09:00:00Z,37,49,0,1,0,0,7.85,12.15,13.47,1.19,38.7,17.5
2026-06-20T10:00:00Z,37,50,0,0,0,0,7.82,12.14,13.47,1.1,38.23,16.81
2026-06-20T11:00:00Z,41,47,0,3,0,0,7.78,12.14,13.47,1.32,38.01,18.23
2026-06-20T12:00:00Z,37,55,0,1,1,0,7.85,12.13,13.47,1.12,37.88,16.9
2026-06-20T13:00:00Z,47,44,0,1,42,0,8.11,11.98,13.47,1.11,37.73,16.79
2026-06-20T14:00:00Z,64,27,0,3,199,0,8.59,11.96,13.46,1.36,38.18,18.49
2026-06-20T15:00:00Z,70,18,0,7,406,0,8.57,11.94,13.46,2.13,39.39,23.08
2026-06-20T16:00:00Z,73,11,0,13,616,0,8.53,11.91,13.46,3.83,40.51,30.66
2026-06-20T17:00:00Z,75,11,0,10,807,0,8.64,11.87,13.45,3.32,41.38,28.96
2026-06-20T18:00:00Z,76,11,0,13,953,0,8.66,11.82,13.44,4.56,42.09,33.79
2026-06-20T19:00:00Z,79,10,0,12,1043,0,8.39,11.75,13.42,4.54,42.85,33.99
2026-06-20T20:00:00Z,80,9,0,13,1068,0,8.11,11.66,13.4,5.21,43.54,36.49
2026-06-20T21:00:00Z,82,6,0,10,1036,0,7.82,11.57,13.37,4.34,44.19,33.77
2026-06-20T22:00:00Z,83,6,0,12,939,0,7.55,11.47,13.34,5.38,44.82,37.52
2026-06-20T23:00:00Z,83,5,0,10,785,0,7.32,11.38,13.3,4.77,45.35,35.72
2026-06-21T00:00:00Z,82,5,0,11,591,0,7.12,11.31,13.27,5.35,45.78,37.79
2026-06-21T01:00:00Z,80,5,0,12,376,0,6.96,11.25,13.25,5.89,46.08,39.62
2026-06-21T02:00:00Z,76,7,0,7,165,0,6.8,11.21,13.23,3.85,46.26,32.64
2026-06-21T03:00:00Z,66,12,0,4,10,0,6.65,11.17,13.21,2.8,46.19,28.16
2026-06-21T04:00:00Z,56,19,0,3,0,0,6.74,11.15,13.2,2.35,45.7,25.87
2026-06-21T05:00:00Z,50,23,0,1,0,0,6.67,11.13,13.2,1.8,45.06,22.76
2026-06-21T06:00:00Z,43,31,0,2,0,0,6.76,11.12,13.19,1.74,44.26,22.2
2026-06-21T07:00:00Z,39,35,0,0,0,0,6.78,11.11,13.19,1.4,43.35,19.87
2026-06-21T08:00:00Z,37,39,0,0,0,0,6.79,11.1,13.18,1.29,42.52,18.98
2026-06-21T09:00:00Z,35,42,0,0,0,0,6.76,11.09,13.18,1.22,41.85,18.35
2026-06-21T10:00:00Z,32,46,0,0,0,0,6.79,11.1,13.18,1.17,41.25,17.89
2026-06-21T11:00:00Z,31,49,0,0,0,0,6.76,11.25,13.18,1.13,40.61,17.48
2026-06-21T12:00:00Z,30,53,0,0,1,0,6.74,11.07,13.17,1.1,40.33,17.2
2026-06-21T13:00:00Z,42,37,0,0,41,0,6.72,11.06,13.17,1.09,40.19,17.1
2026-06-21T14:00:00Z,62,22,0,0,197,0,6.88,11.05,13.17,1.13,40.75,17.52
2026-06-21T15:00:00Z,71,13,0,3,404,0,6.92,11.04,13.16,1.5,42.02,20.26
2026-06-21T16:00:00Z,75,11,0,4,615,0,6.99,11.01,13.16,1.81,43.15,22.37
2026-06-21T17:00:00Z,77,9,0,5,802,0,7.06,10.97,13.14,2.19,44.04,24.61
2026-06-21T18:00:00Z,80,8,0,5,951,0,7.21,10.91,13.13,2.39,44.74,25.81
2026-06-21T19:00:00Z,81,7,0,7,1043,0,7.21,10.84,13.1,3.11,45.42,29.35
2026-06-21T20:00:00Z,82,6,0,11,1072,0,7,10.76,13.07,4.7,46.14,35.75
2026-06-21T21:00:00Z,83,5,0,12,1040,0,6.79,10.67,13.03,5.39,46.79,38.32
2026-06-21T22:00:00Z,84,5,0,8,941,0,6.59,10.59,12.99,4.06,47.38,33.83
2026-06-21T23:00:00Z,84,5,0,11,783,0,6.41,10.51,12.96,5.44,47.87,38.87
2026-06-22T00:00:00Z,84,5,0,10,591,0,6.26,10.44,12.92,5.12,48.23,37.94
2026-06-22T01:00:00Z,82,4,0,10,379,0,6.13,10.39,12.89,5.17,48.49,38.22
2026-06-22T02:00:00Z,78,5,0,8,167,0,5.99,10.35,12.87,4.36,48.69,35.39
2026-06-22T03:00:00Z,65,10,0,4,10,0,5.86,10.31,12.85,2.94,48.7,29.53
2026-06-22T04:00:00Z,53,18,0,2,0,0,5.97,10.29,12.84,2.3,48.27,26.26
2026-06-22T05:00:00Z,46,24,0,0,0,0,6.06,10.28,12.83,1.84,47.56,23.52
2026-06-22T06:00:00Z,43,26,0,2,0,0,6.02,10.27,12.83,1.81,46.71,23.19
2026-06-22T07:00:00Z,40,30,0,0,0,0,6.01,10.26,12.83,1.47,45.94,20.89
2026-06-22T08:00:00Z,37,34,0,0,0,0,6.05,10.25,12.82,1.36,45.23,20.05
2026-06-22T09:00:00Z,35,37,0,0,0,0,6.02,10.24,12.82,1.28,44.6,19.38
2026-06-22T10:00:00Z,34,42,0,0,0,0,6.05,10.42,12.82,1.22,43.83,18.81
2026-06-22T11:00:00Z,31,45,0,0,0,0,6.03,10.41,12.81,1.17,43.26,18.34
2026-06-22T12:00:00Z,30,45,0,0,1,0,6.01,10.23,12.81,1.14,42.98,18.03
2026-06-22T13:00:00Z,42,34,0,0,41,0,5.99,10.22,12.81,1.13,42.89,17.96
2026-06-22T14:00:00Z,62,20,0,0,199,0,5.99,10.21,12.8,1.17,43.37,18.3
2026-06-22T15:00:00Z,73,10,0,3,408,0,6.02,10.2,12.8,1.55,44.57,21.11
2026-06-22T16:00:00Z,77,7,0,8,617,0,6.22,10.17,12.79,2.72,45.63,27.65
2026-06-22T17:00:00Z,78,6,0,7,803,0,6.3,10.14,12.78,2.74,46.51,27.99
2026-06-22T18:00:00Z,80,6,0,10,958,0,6.34,10.09,12.76,3.89,47.26,33.15
2026-06-22T19:00:00Z,82,5,0,13,1050,0,6.43,10.03,12.73,5.34,47.87,38.54
2026-06-22T20:00:00Z,83,6,0,11,1075,0,6.38,9.96,12.69,4.9,48.51,37.3
2026-06-22T21:00:00Z,85,5,0,12,1040,0,6.2,9.89,12.65,5.6,49.12,39.88
2026-06-22T22:00:00Z,86,6,0,15,936,0,6.03,9.81,12.61,7.28,49.66,45.23
2026-06-22T23:00:00Z,86,6,0,11,780,0,5.87,9.74,12.57,5.53,50.06,39.98
2026-06-23T00:00:00Z,85,7,0,13,587,0,5.74,9.68,12.54,6.48,50.32,43.12
2026-06-23T01:00:00Z,83,8,0,13,374,0,5.58,9.64,12.51,6.37,50.44,42.82
2026-06-23T02:00:00Z,79,10,0,9,165,0,5.41,9.59,12.48,4.44,50.43,36.28
2026-06-23T03:00:00Z,71,13,0,3,10,0,5.41,9.56,12.47,2.42,50.15,27.39
2026-06-23T04:00:00Z,58,22,0,3,0,0,5.39,9.54,12.45,2.23,49.69,26.26
2026-06-23T05:00:00Z,52,29,0,0,0,0,5.46,9.71,12.44,1.61,48.58,22.39
2026-06-23T06:00:00Z,48,32,0,0,0,0,5.51,9.69,12.44,1.43,47.53,20.96
2026-06-23T07:00:00Z,49,33,0,1,0,0,5.49,9.68,12.43,1.38,46.77,20.48
2026-06-23T08:00:00Z,46,38,0,0,0,0,5.49,9.67,12.43,1.27,46.25,19.57
2026-06-23T09:00:00Z,45,40,0,0,0,0,5.46,9.67,12.42,1.21,45.74,19.1
2026-06-23T10:00:00Z,43,43,0,0,0,0,5.43,9.66,12.6,1.18,44.86,18.67
2026-06-23T11:00:00Z,42,46,0,0,0,0,5.59,9.65,12.62,1.15,44.31,18.34
2026-06-23T12:00:00Z,41,48,0,0,1,0,5.84,9.67,12.41,1.12,44.32,18.15
2026-06-23T13:00:00Z,51,37,0,0,38,0,6.19,9.74,12.41,1.12,43.99,18.05
2026-06-23T14:00:00Z,68,26,0,0,183,0,6.85,9.56,12.4,1.16,44.5,18.51
2026-06-23T15:00:00Z,78,19,0,11,408,0,6.84,9.43,12.4,3.15,45.8,29.61
2026-06-23T16:00:00Z,80,18,0,9,543,0,7.01,9.4,12.38,2.91,46.77,28.84
2026-06-23T17:00:00Z,84,15,0,10,761,0,7.23,9.37,12.37,3.43,47.48,31.34
2026-06-23T18:00:00Z,84,15,0,10,909,0,7.33,9.35,12.34,3.69,48.12,32.62
2026-06-23T19:00:00Z,85,16,0,10,996,0,7,9.31,12.31,3.9,48.83,33.67
2026-06-23T20:00:00Z,88,15,0,11,1018,0,6.66,9.27,12.28,4.4,49.44,35.78
2026-06-23T21:00:00Z,86,16,0,10,772,0,6.3,9.22,12.24,4.15,49.98,35.03
2026-06-23T22:00:00Z,89,15,0,7,704,0,5.97,9.17,12.2,3.22,50.39,31.28
2026-06-23T23:00:00Z,84,19,0,10,401,0,5.67,9.12,12.17,4.14,50.63,35.18
2026-06-24T00:00:00Z,70,58,0.06,5,122,0,6.13,9.24,12.14,0,31.91,0
2026-06-24T01:00:00Z,77,37,0,6,188,0,16.92,9.06,12.13,0.38,32.7,9.57
2026-06-24T02:00:00Z,78,25,0,9,101,0,16.18,9.03,12.11,1.84,36.88,20.93
2026-06-24T03:00:00Z,68,49,0,1,10,0,16.25,9.17,12.31,1.08,38.32,16.71
2026-06-24T04:00:00Z,63,62,0,1,0,0,15.8,9.27,12.3,1.11,38.86,17
2026-06-24T05:00:00Z,60,64,0,2,0,0,15.87,9.26,12.29,1.15,38.3,17.16
2026-06-24T06:00:00Z,56,74,0,0,0,0,15.83,9.25,12.29,0.97,37.53,15.7
2026-06-24T07:00:00Z,53,80,0,1,0,0,16.06,9.33,12.44,0.9,35.83,14.85
2026-06-24T08:00:00Z,52,83,0,0,0,0,16.67,9.32,12.43,0.75,34.66,13.49
2026-06-24T09:00:00Z,55,83,0,2,0,0,17.63,9.32,12.43,0.78,33.84,13.56
2026-06-24T10:00:00Z,56,81,0,0,0,0,18.88,9.31,12.42,0.7,33.31,12.8
2026-06-24T11:00:00Z,53,82,0,3,0,0,19.97,9.35,12.42,0.86,32.87,14.01
2026-06-24T12:00:00Z,66,46,0,5,0,0,20.26,9.35,12.41,1.22,33.71,16.63
2026-06-24T13:00:00Z,58,70,0,4,17,0,20.26,9.34,12.44,1.26,34.79,17.15
2026-06-24T14:00:00Z,71,43,0,2,171,0,20,9.33,12.4,1.12,35.66,16.42
2026-06-24T15:00:00Z,77,29,0.06,5,340,0,19.57,9.32,12.4,0,25.81,0
2026-06-24T16:00:00Z,73,34,0,7,229,0,18.5,9.9,12.39,0.67,31.43,12.21
2026-06-24T17:00:00Z,73,35,0,2,192,0,17.31,10.61,12.38,1.01,34.77,15.44
2026-06-24T18:00:00Z,77,32,0,3,450,0,16.11,9.86,12.36,1.3,38.14,18.14
2026-06-24T19:00:00Z,81,26,0,12,728,0,14.69,10.33,12.35,3.18,40.06,28
2026-06-24T20:00:00Z,82,24,0,12,754,0,13.27,10.89,12.45,3.48,41.2,29.55
2026-06-24T21:00:00Z,81,24,0,14,553,0,12.16,11.21,12.43,4.33,42.27,33.06
2026-06-24T22:00:00Z,67,64,0.01,11,136,0,12.26,11.14,12.41,0,27.42,0
2026-06-24T23:00:00Z,65,75,0.09,8,192,0,18.08,11.7,12.39,0,24.52,0
2026-06-25T00:00:00Z,68,63,0,8,237,0,21.75,11.75,12.38,0,27.22,0
2026-06-25T01:00:00Z,71,52,0,6,216,0,22.13,11.71,12.37,1.07,30.05,14.85
2026-06-25T02:00:00Z,69,53,0,6,154,0,21.01,11.68,12.36,1.48,32.53,17.86
2026-06-25T03:00:00Z,60,76,0,2,10,0,19.99,12.01,12.41,1.08,33.14,15.62
2026-06-25T04:00:00Z,55,89,0,0,0,0,20.04,12.12,12.4,0.76,31.21,12.92
2026-06-25T05:00:00Z,53,92,0,0,0,0,20.12,12.11,12.39,0.41,29.27,9.4
2026-06-25T06:00:00Z,52,96,0,0,0,0,21.36,12.1,12.39,0,27.31,0
2026-06-25T07:00:00Z,50,99,0,1,0,0,22.65,12.1,12.38,0,24.71,0
2026-06-25T08:00:00Z,49,100,0,0,0,0,23.67,12.1,12.38,0,23.66,0
2026-06-25T09:00:00Z,49,100,0,0,0,0,24.46,12.11,12.38,0,23.22,0
2026-06-25T10:00:00Z,50,99,0,0,0,0,25.09,12.13,12.37,0,22.97,0
2026-06-25T11:00:00Z,51,99,0,0,0,0,25.62,12.16,12.37,0,22.79,0
2026-06-25T12:00:00Z,51,98,0,0,0,0,26.04,12.21,12.37,0,22.6,0
2026-06-25T13:00:00Z,58,86,0,0,47,0,26.19,12.28,12.37,0,23.81,0
2026-06-25T14:00:00Z,62,80,0,0,114,0,26.26,12.43,12.36,0.14,25.68,5.34
2026-06-25T15:00:00Z,70,59,0,0,205,0,25.46,12.7,12.36,0.63,27.8,11.21
2026-06-25T16:00:00Z,72,44,0,5,328,0,23.48,13.18,12.35,1.33,30.28,16.5
2026-06-25T17:00:00Z,77,37,0,11,641,0,21.06,12.61,12.35,2.64,33.51,23.65
2026-06-25T18:00:00Z,79,35,0,11,774,0,18.54,13.22,12.34,2.88,35.52,25.31
2026-06-25T19:00:00Z,79,33,0,13,643,0,16.52,13.51,12.33,3.59,37.13,28.57
2026-06-25T20:00:00Z,82,30,0,15,961,0,14.84,13.46,12.32,4.38,38.64,31.9
2026-06-25T21:00:00Z,84,29,0,15,855,0,13.27,13.59,12.32,4.61,39.85,33.13
2026-06-25T22:00:00Z,82,27,0,18,904,0,12.05,13.81,12.4,5.84,40.44,37.16
2026-06-25T23:00:00Z,85,23,0,16,737,0,11.06,13.93,12.49,5.32,40.92,35.8
2026-06-26T00:00:00Z,83,24,0,16,501,0,10.28,14.04,12.59,5.47,41.21,36.4
2026-06-26T01:00:00Z,81,25,0,14,316,0,9.72,13.86,12.68,4.78,41.46,34.31
2026-06-26T02:00:00Z,78,28,0,14,161,0,9.33,13.72,12.74,4.66,41.41,33.88
2026-06-26T03:00:00Z,73,35,0,6,7,0,9.2,13.62,12.7,2.25,41.16,24.19
2026-06-26T04:00:00Z,63,49,0,1,0,0,9.26,13.78,12.82,1.32,39.59,18.55
2026-06-26T05:00:00Z,57,61,0,0,0,0,9.29,13.74,13.07,1.12,37.43,16.8
2026-06-26T06:00:00Z,54,67,0,0,0,0,9.22,13.7,13.2,1.03,35.87,15.83
2026-06-26T07:00:00Z,51,74,0,1,0,0,9.7,13.84,13.21,0.99,34.52,15.29
2026-06-26T08:00:00Z,48,80,0,0,0,0,10.56,13.82,13.21,0.86,33.14,14.02
2026-06-26T09:00:00Z,46,80,0,1,0,0,11.74,13.8,13.22,0.81,31.94,13.42
2026-06-26T10:00:00Z,45,82,0,2,0,0,13.06,13.78,13.22,0.81,31.05,13.3
2026-06-26T11:00:00Z,44,85,0,4,0,0,14.27,13.88,13.22,0.88,30.05,13.59
2026-06-26T12:00:00Z,46,72,0,1,1,0,15.4,13.86,13.23,0.71,29.68,12.21
2026-06-26T13:00:00Z,52,63,0,1,36,0,16.23,13.85,13.23,0.83,30.14,13.25
2026-06-26T14:00:00Z,67,33,0,1,182,0,15.46,13.71,12.92,1,32.71,14.97
2026-06-26T15:00:00Z,73,22,0,14,380,0,15.89,13.8,12.94,3.44,34.25,27
2026-06-26T16:00:00Z,73,22,0,18,426,0,14.85,13.7,12.95,4.95,36.13,32.71
2026-06-26T17:00:00Z,75,26,0,13,336,0,13.82,13.71,12.97,3.78,37.37,29.33
2026-06-26T18:00:00Z,75,24,0,16,506,0,12.93,13.66,12.99,4.89,38.26,33.38
2026-06-26T19:00:00Z,76,25,0,14,429,0,12.12,13.65,13.01,4.41,38.96,32.12
2026-06-26T20:00:00Z,78,20,0,19,897,0,11.36,13.64,13.03,6.33,39.57,38.21
2026-06-26T21:00:00Z,82,19,0,19,903,0,10.55,13.64,13.06,6.66,40.32,39.44
2026-06-26T22:00:00Z,78,23,0,18,671,0,9.83,13.52,13.09,6.46,40.93,39.15
2026-06-26T23:00:00Z,80,21,0,16,540,0,9.3,13.4,13.05,5.7,41.43,37.16
2026-06-27T00:00:00Z,80,17,0,16,493,0,8.84,13.29,12.93,5.76,42.14,37.66
2026-06-27T01:00:00Z,79,19,0,19,347,0,8.45,13.19,12.97,7.08,42.46,41.53
2026-06-27T02:00:00Z,76,19,0,14,155,0,8.14,13.1,13,5.08,42.6,35.7
2026-06-27T03:00:00Z,71,22,0,12,7,0,7.92,13.02,13.02,4.26,42.53,32.91
2026-06-27T04:00:00Z,69,24,0,10,0,0,7.99,12.97,13.04,3.47,42.15,29.81
2026-06-27T05:00:00Z,69,20,0,11,0,0,7.77,12.92,13.05,3.68,42.09,30.62
2026-06-27T06:00:00Z,68,13,0,14,0,0,7.68,12.87,13.06,4.66,42.21,34.18
2026-06-27T07:00:00Z,66,9,0,12,0,0,7.66,12.83,13.07,4.14,42.47,32.44
2026-06-27T08:00:00Z,65,9,0,10,0,0,7.64,12.78,13.06,3.65,42.81,30.72
2026-06-27T09:00:00Z,63,10,0,8,0,0,7.59,12.74,13.03,3.15,43.17,28.85
2026-06-27T10:00:00Z,62,12,0,8,0,0,7.54,12.71,12.99,3.2,43.43,29.14
2026-06-27T11:00:00Z,62,14,0,9,0,0,7.48,12.67,12.97,3.49,43.53,30.36
2026-06-27T12:00:00Z,61,18,0,11,1,0,7.43,12.63,12.98,4.06,43.44,32.49
2026-06-27T13:00:00Z,63,17,0,11,35,0,7.38,12.6,12.99,3.93,43.25,31.97
2026-06-27T14:00:00Z,66,18,0,15,190,0,7.33,12.56,13,5.25,43.21,36.48
2026-06-27T15:00:00Z,69,15,0,17,395,0,7.28,12.51,13.01,6.02,43.29,38.9
2026-06-27T16:00:00Z,71,13,0,19,603,0,7.21,12.45,13.02,6.99,43.54,41.78
2026-06-27T17:00:00Z,74,7,0,23,792,0,7.1,12.38,13.03,9.1,43.92,47.36
2026-06-27T18:00:00Z,77,7,0,23,941,0,6.96,12.28,13.04,9.65,44.44,48.91
2026-06-27T19:00:00Z,78,6,0,25,1028,0,6.79,12.15,13.04,11.31,45.02,52.93
2026-06-27T20:00:00Z,77,7,0,25,1057,0,6.61,12.02,13.01,11.9,45.63,54.52
2026-06-27T21:00:00Z,79,7,0,25,1023,0,6.45,11.89,13.04,12.35,45.99,55.67
2026-06-27T22:00:00Z,79,7,0,20,925,0,6.29,11.77,13.06,9.71,46.27,49.97
2026-06-27T23:00:00Z,78,9,0,24,772,0,6.15,11.66,13.09,12.14,46.4,55.45
2026-06-28T00:00:00Z,77,9,0,23,581,0,6.04,11.58,13.12,11.43,46.43,53.94
2026-06-28T01:00:00Z,75,11,0,17,370,0,5.91,11.51,13.13,7.86,46.36,45.39
2026-06-28T02:00:00Z,73,16,0,19,164,0,5.76,11.46,13.15,8.4,46.12,46.69
2026-06-28T03:00:00Z,69,23,0,14,10,0,5.83,11.42,13.13,5.46,45.5,38.05
2026-06-28T04:00:00Z,67,27,0,11,0,0,5.88,11.38,13.11,3.86,44.68,32.17
2026-06-28T05:00:00Z,66,30,0,14,0,0,5.89,11.36,13.1,4.47,44.03,34.17
2026-06-28T06:00:00Z,64,37,0,10,0,0,5.87,11.56,13.09,3.07,43.25,28.52
2026-06-28T07:00:00Z,62,39,0,9,0,0,5.81,11.54,13.09,2.66,42.68,26.56
2026-06-28T08:00:00Z,61,41,0,8,0,0,6,11.51,13.16,2.36,41.99,24.94
2026-06-28T09:00:00Z,62,31,0,14,0,0,6.42,11.28,13.07,3.81,42.14,31.12
2026-06-28T10:00:00Z,60,31,0,11,0,0,6.93,11.29,13.06,3.09,42.13,28.26
2026-06-28T11:00:00Z,60,33,0,15,0,0,7.37,11.45,13.06,4.21,41.92,32.52
2026-06-28T12:00:00Z,59,33,0,14,1,0,7.72,11.21,13.05,3.94,42.01,31.56
2026-06-28T13:00:00Z,60,32,0,7,36,0,8.01,11.19,13.04,2.23,41.92,24.25
2026-06-28T14:00:00Z,64,24,0,10,186,0,7.75,11.17,13.04,2.94,42.27,27.67
2026-06-28T15:00:00Z,66,14,0,14,391,0,7.65,11.15,13.03,4.19,42.84,32.76
2026-06-28T16:00:00Z,68,9,0,18,602,0,7.91,11.14,13.02,5.82,43.35,38.33
2026-06-28T17:00:00Z,71,7,0,20,792,0,7.91,11.11,13.01,7.04,44,42.1
2026-06-28T18:00:00Z,73,7,0,20,942,0,8.03,11.09,12.99,7.55,44.54,43.73
2026-06-28T19:00:00Z,74,9,0,22,1030,0,7.92,11.05,12.97,9.03,45.15,47.79
2026-06-28T20:00:00Z,75,10,0,19,1058,0,7.71,11.01,12.94,8.02,45.71,45.51
2026-06-28T21:00:00Z,77,10,0,17,1024,0,7.51,10.95,12.92,7.34,46.17,43.88
2026-06-28T22:00:00Z,76,10,0,19,928,0,7.31,10.89,12.89,8.5,46.55,47.13
2026-06-28T23:00:00Z,75,10,0,21,775,0,7.14,10.84,12.86,9.66,46.85,50.13
2026-06-29T00:00:00Z,75,10,0,16,586,0,7,10.79,12.83,7.12,47.04,43.67
2026-06-29T01:00:00Z,72,10,0,18,376,0,6.86,10.76,12.81,8.05,47.17,46.25
2026-06-29T02:00:00Z,69,10,0,17,168,0,6.72,10.73,12.8,7.44,47.22,44.62
2026-06-29T03:00:00Z,65,13,0,11,11,0,6.6,10.7,12.78,4.7,47.18,36.1
2026-06-29T04:00:00Z,61,14,0,5,0,0,6.52,10.68,12.77,2.64,46.96,27.62
2026-06-29T05:00:00Z,58,15,0,8,0,0,6.61,10.67,12.77,3.32,46.64,30.63
2026-06-29T06:00:00Z,49,19,0,4,0,0,6.55,10.65,12.76,2.21,46.43,25.34
2026-06-29T07:00:00Z,46,23,0,5,0,0,6.64,10.64,12.75,2.31,46.01,25.73
2026-06-29T08:00:00Z,37,32,0,1,0,0,6.61,10.63,12.75,1.55,45.55,21.31
2026-06-29T09:00:00Z,33,35,0,0,0,0,6.67,10.62,12.75,1.37,44.82,20.03
2026-06-29T10:00:00Z,33,38,0,0,0,0,6.65,10.62,12.74,1.28,44.1,19.27
2026-06-29T11:00:00Z,31,44,0,0,0,0,6.64,10.61,12.74,1.22,43.47,18.7
2026-06-29T12:00:00Z,31,44,0,0,1,0,6.65,10.61,12.74,1.17,42.85,18.21
2026-06-29T13:00:00Z,42,35,0,0,36,0,6.63,10.6,12.74,1.15,42.62,18.03
2026-06-29T14:00:00Z,59,26,0,6,186,0,6.6,10.59,12.73,1.88,42.92,22.68
2026-06-29T15:00:00Z,65,20,0,7,389,0,6.56,10.58,12.73,2.19,43.79,24.53
2026-06-29T16:00:00Z,68,17,0,10,598,0,6.6,10.56,12.72,3.04,44.62,28.82
2026-06-29T17:00:00Z,70,14,0,10,785,0,6.68,10.53,12.71,3.26,45.33,29.97
2026-06-29T18:00:00Z,72,17,0,13,934,0,6.73,10.49,12.7,4.42,45.97,34.68
2026-06-29T19:00:00Z,74,16,0,11,1022,0,6.78,10.44,12.68,3.98,46.44,33.2
2026-06-29T20:00:00Z,75,15,0,13,1052,0,6.71,10.38,12.65,4.84,46.91,36.52
2026-06-29T21:00:00Z,76,12,0,15,1021,0,6.57,10.31,12.63,5.81,47.4,39.9
2026-06-29T22:00:00Z,78,12,0,11,922,0,6.43,10.25,12.6,4.48,47.9,35.57
2026-06-29T23:00:00Z,77,10,0,17,773,0,6.29,10.19,12.57,7.11,48.31,44.16
2026-06-30T00:00:00Z,77,9,0,15,584,0,6.18,10.14,12.54,6.38,48.65,42.15
2026-06-30T01:00:00Z,75,12,0,14,372,0,6.05,10.09,12.52,5.99,48.88,41.05
2026-06-30T02:00:00Z,71,14,0,14,165,0,5.91,10.06,12.5,5.86,48.91,40.64
2026-06-30T03:00:00Z,66,19,0,7,11,0,5.98,10.03,12.48,3.12,48.55,30.32
2026-06-30T04:00:00Z,63,24,0,7,0,0,6.03,10.01,12.47,2.86,47.94,28.96
2026-06-30T05:00:00Z,61,26,0,7,0,0,5.96,9.99,12.46,2.64,47.34,27.72
2026-06-30T06:00:00Z,60,29,0,6,0,0,5.99,10.16,12.46,2.27,46.66,25.7
2026-06-30T07:00:00Z,57,33,0,3,0,0,5.98,10.14,12.45,1.64,46.2,22.03
2026-06-30T08:00:00Z,43,49,0,0,0,0,5.94,10.13,12.63,1.26,45.01,19.29
2026-06-30T09:00:00Z,41,53,0,0,0,0,5.93,10.12,12.62,1.15,43.69,18.22
2026-06-30T10:00:00Z,50,43,0,7,0,0,6.08,10.11,12.62,1.95,43.03,23.1
2026-06-30T11:00:00Z,48,47,0,5,0,0,6.4,10.24,12.61,1.62,42.79,21.18
2026-06-30T12:00:00Z,47,52,0,7,1,0,6.88,10.23,12.61,1.94,42.45,22.91
2026-06-30T13:00:00Z,52,43,0,5,36,0,7.47,10.22,12.42,1.6,42.53,21
2026-06-30T14:00:00Z,59,29,0,4,187,0,8.2,10.07,12.42,1.51,42.82,20.48
2026-06-30T15:00:00Z,62,18,0,11,390,0,7.91,10.04,12.41,2.99,43.95,28.4
2026-06-30T16:00:00Z,65,15,0,11,600,0,8.11,9.88,12.4,3.22,44.95,29.66
2026-06-30T17:00:00Z,68,13,0,14,787,0,8.25,9.85,12.39,4.35,45.72,34.34
2026-06-30T18:00:00Z,70,13,0,15,934,0,8.29,9.83,12.38,5.01,46.41,36.9
2026-06-30T19:00:00Z,72,11,0,13,1023,0,8.46,9.82,12.36,4.62,46.9,35.74
2026-06-30T20:00:00Z,74,8,0,12,1051,0,8.3,9.81,12.34,4.55,47.51,35.7
2026-06-30T21:00:00Z,75,8,0,15,1018,0,8.07,9.8,12.31,6.02,48.14,40.83
2026-06-30T22:00:00Z,76,7,0,13,924,0,7.86,9.79,12.28,5.48,48.68,39.32
2026-06-30T23:00:00Z,76,6,0,14,771,0,7.66,9.77,12.26,6.14,49.15,41.63
2026-07-01T00:00:00Z,75,6,0,14,581,0,7.49,9.75,12.24,6.35,49.52,42.4
2026-07-01T01:00:00Z,73,8,0,12,370,0,7.35,9.73,12.22,5.52,49.72,39.83
2026-07-01T02:00:00Z,69,9,0,11,162,0,7.21,9.72,12.21,5.08,49.84,38.38
2026-07-01T03:00:00Z,62,13,0,2,11,0,7.08,9.7,12.2,2.21,49.73,26.12
2026-07-01T04:00:00Z,50,21,0,1,0,0,7.18,9.69,12.19,1.92,49.28,24.43
2026-07-01T05:00:00Z,44,26,0,0,0,0,7.12,9.69,12.18,1.67,48.64,22.77
